Tweets,created,Tweet Count,Retweets,Day,Date,,,,,,,,,,
"RT @williams_sabifa: The #US universities and colleges are still recruiting, try your luck, it’s never too late. Reapply if dem deny you ti…",3/25/2021 12:49:12 PM,1,TRUE,25,3/25/2021,,,,,,,,,,
RT @SilverbirdN24: Ekiti Govt. pays compensations to 24 #ENDSARS victims https://t.co/Cwo8R72nTW,3/25/2021 12:49:04 PM,1,TRUE,25,3/25/2021,,,,,,,,,,
"RT @meiklwagner: Uptown Girl - Billy Joel, 1983, Family Productions/CBS/Columbia Records.
On YouTube: https://t.co/el7q663rKp

#FridaysForF…",3/25/2021 12:48:29 PM,6,TRUE,25,3/25/2021,,,,,,,,,,
"RT @afroromantics: @officialdonkatu @RonchessGlobal @CCECCKADUNA @elrufai @InsideKaduna_ #endsars
You don't want a gate.  Here is why...
ht…",3/25/2021 12:48:19 PM,1,TRUE,25,3/25/2021,,,,,,,,,,
RT @AdaAma18: @AsiwajuTinubu has not even acknowledged the innocent Nigerians murdered at #lekkitollgate but he has money to pledge his all…,3/25/2021 12:47:48 PM,1,TRUE,25,3/25/2021,,,,,,,,,,
@AsiwajuTinubu has not even acknowledged the innocent Nigerians murdered at #lekkitollgate but he has money to pled… https://t.co/VzkqTTzb6J,3/25/2021 12:47:34 PM,1,FALSE,25,3/25/2021,,,,,,,,,,
"Buky Williams of @EVA_Nigeria: ""When #EndSARS came about, those of us who had been mobilized around [women’s issues… https://t.co/m8T5mTkpwv",3/25/2021 12:46:25 PM,3,FALSE,25,3/25/2021,,,,,,,,,,
"@officialdonkatu @RonchessGlobal @CCECCKADUNA @elrufai @InsideKaduna_ #endsars
You don't want a gate.  Here is why.… https://t.co/yzvcpPgX9Z",3/25/2021 12:46:17 PM,1,FALSE,25,3/25/2021,,,,,,,,,,
"RT @meiklwagner: It’s Automatic - Zoot Woman, 2003, Wall of Sound.
On YouTube: https://t.co/0U39XBPveB
#FridaysForFuture #Berlin<U+0001F451> #ClimateC…",3/25/2021 12:44:06 PM,7,TRUE,25,3/25/2021,,,,,,,,,,
"RT @meiklwagner: Secret Rendezvous - Karyn White, 1989, Warner Bros. Records.
On YouTube: https://t.co/5tqY1tlZHI

#FridaysForFuture #Berli…",3/25/2021 12:44:04 PM,5,TRUE,25,3/25/2021,,,,,,,,,,
"RT @smarttrendx: Just in case you have forgotten.
#EndSARS
Falz
Davido
Wizkid
President Buhari
#HonourablePromo 

https://t.co/VYxKnNYlAO",3/25/2021 12:44:02 PM,12,TRUE,25,3/25/2021,,,,,,,,,,
"Very interesting indeed. Woow, this is unbecoming of a nation that once pride herself of excellence.

These are cri… https://t.co/TvsRiRpDBI",3/25/2021 12:44:01 PM,1,FALSE,25,3/25/2021,,,,,,,,,,
"RT @meiklwagner: Ice Ice Baby - Vanilla Ice, 1990, SBK Records.
On YouTube: https://t.co/UEiL3uqRn5

#FridaysForFuture #Berlin<U+0001F451> #ClimateCha…",3/25/2021 12:43:56 PM,3,TRUE,25,3/25/2021,,,,,,,,,,
"The #US universities and colleges are still recruiting, try your luck, it’s never too late. Reapply if dem deny you… https://t.co/gbFNzvb6Z1",3/25/2021 12:43:06 PM,1,FALSE,25,3/25/2021,,,,,,,,,,
"Redeployed abi promoted

Make una no worry #EndSARS 2 is coming

Despotic lots https://t.co/s9J7Cai4ON",3/25/2021 12:40:57 PM,0,FALSE,25,3/25/2021,,,,,,,,,,
"@Sirgab8 @dover_white @ChidiOdinkalu @MBuhari @atiku @Real_Peter_Obi @SegunShowunmi @channelstv Yes, but its easier… https://t.co/NPw0UBG5wY",3/25/2021 12:40:40 PM,0,FALSE,25,3/25/2021,,,,,,,,,,
RT @zamani_arts: @praiziko Just finished painting something epic about NIGERIA. #EndSARS #Ikorodu #WeAreNigerianCreatives https://t.co/6DN4…,3/25/2021 12:40:05 PM,23,TRUE,25,3/25/2021,,,,,,,,,,
Ekiti Govt. pays compensations to 24 #ENDSARS victims https://t.co/Cwo8R72nTW,3/25/2021 12:39:18 PM,1,FALSE,25,3/25/2021,,,,,,,,,,
It's time Nigerians rise up against killer govt #BuhariMustGo #occupyNigeria #PassElectoralBill #EndBadGovernance… https://t.co/lfSD9fUo0Y,3/25/2021 12:37:48 PM,0,FALSE,25,3/25/2021,,,,,,,,,,
"#EndSARS Is justified..
#EndBadGovernanceinNIGERIA 
#EndPoliceBrutalityinNigeria https://t.co/8rFtNHWPSJ",3/25/2021 12:36:50 PM,0,FALSE,25,3/25/2021,,,,,,,,,,
"RT @Bams_Jnr: I hated that #EndSars period.
Bro, I couldn’t sleep well for days.",3/25/2021 12:36:31 PM,6,TRUE,25,3/25/2021,,,,,,,,,,
"Happy birthday to us<U+0001F970>
#Endsars https://t.co/vvmWguWhPV",3/25/2021 12:36:25 PM,0,FALSE,25,3/25/2021,,,,,,,,,,
"This looks like an interesting session, but I hope participants press the minister on *accountability* in the wake… https://t.co/Ak1MCU8AG2",3/25/2021 12:35:09 PM,3,FALSE,25,3/25/2021,,,,,,,,,,
RT @YemieFASH: UPDATE: The rogue @PoliceNG men have collected 250k ransom from the man they kidnapped and released him. The took him to Ile…,3/25/2021 12:34:12 PM,134,TRUE,25,3/25/2021,,,,,,,,,,
"@Kinglamzy @yawzaga @ademolaniran1 @Mr_JAGs @jidesanwoolu #endsars
Gifting public property ever now and then is not… https://t.co/iGRgvQDIOY",3/25/2021 12:33:29 PM,0,FALSE,25,3/25/2021,,,,,,,,,,
"which of the professor in question ?
#Sorosoke 
#EndSARS 
#EndNigeriaNow 
#EndTheFilibusterNow https://t.co/zs1SSFF5HF",3/25/2021 12:33:09 PM,0,FALSE,25,3/25/2021,,,,,,,,,,
"RT @KahliBrown: #EndSARS
OUR LABOUR AND THE LABOUR OF OUR HEROES PAST SHALL NOT BE IN VAIN!!!

<U+0001F4CD>: ABUJA

#AbujaProtests https://t.co/U2scu6…",3/25/2021 12:31:23 PM,1225,TRUE,25,3/25/2021,,,,,,,,,,
Where are the beautiful ones? How trust worthy is the younger generation with leadership? How ready are they for th… https://t.co/FsNsqzIRtR,3/25/2021 12:31:15 PM,4,FALSE,25,3/25/2021,,,,,,,,,,
"RT @acefotography: @IkejaElectric can you kindly confirm the tariff plan for electricity as at today? 

I recharged =N=10,000 today and I w…",3/25/2021 12:30:48 PM,3,TRUE,25,3/25/2021,,,,,,,,,,
It's time Nigerians rise up against killer govt #BuhariMustGo #occupyNigeria #PassElectoralBill #EndBadGovernance… https://t.co/ctji5cemwj,3/25/2021 12:30:36 PM,0,FALSE,25,3/25/2021,,,,,,,,,,
"#EndSARS: There is need to weed out bad eggs in Nigeria police –Gbajabiamila
Femi Gbajabiamila, Speaker of the Hous… https://t.co/Zilh58FG3C",3/25/2021 12:30:33 PM,0,FALSE,25,3/25/2021,,,,,,,,,,
RT @OyoSarsPanel: The 9th petition is OYJPPB/017. The petition is between the family of Late Abass Lawal Adekoya and  Commissioner of Polic…,3/25/2021 12:30:30 PM,1,TRUE,25,3/25/2021,,,,,,,,,,
"RT @ambwelo2010: At @InterActionOrg Children and Youth panel, I defined our @bbforpeace peacebuilding priorities and asked @JoeBiden admin…",3/25/2021 12:30:13 PM,1,TRUE,25,3/25/2021,,,,,,,,,,
"RT @siije_: I've been looking at some of those #EndSARS videos and bruh. Nigerians are everywhere. Every country in the world, Nigerians en…",3/25/2021 12:29:57 PM,1,TRUE,25,3/25/2021,,,,,,,,,,
RT @whotfisNiran: #EndSARS. what a time,3/25/2021 12:29:31 PM,2,TRUE,25,3/25/2021,,,,,,,,,,
"RT @PATI_DEC27: Na who ordered the shooting of #EndSARS <U+FFFC> protesters at Lekki toll gate on 20/10/2020?

#LekkiMassacre",3/25/2021 12:29:23 PM,2,TRUE,25,3/25/2021,,,,,,,,,,
"RT @TheMFWA: #EndSARS Protests, Elections Trigger a Spike in FOE Violations in West Africa during Last Quarter of 2020
https://t.co/FG50DSv…",3/25/2021 12:29:18 PM,2,TRUE,25,3/25/2021,,,,,,,,,,
#EndSARS. what a time,3/25/2021 12:27:17 PM,2,FALSE,25,3/25/2021,,,,,,,,,,
"I've been looking at some of those #EndSARS videos and bruh. Nigerians are everywhere. Every country in the world, Nigerians en masse<U+0001F62D><U+0001F62D>",3/25/2021 12:25:33 PM,1,FALSE,25,3/25/2021,,,,,,,,,,
"At @InterActionOrg Children and Youth panel, I defined our @bbforpeace peacebuilding priorities and asked @JoeBiden… https://t.co/LR9CMZmn4f",3/25/2021 12:24:31 PM,1,FALSE,25,3/25/2021,,,,,,,,,,
"#EndSARS Protests, Elections Trigger a Spike in FOE Violations in West Africa during Last Quarter of 2020
https://t.co/FG50DSvFM6",3/25/2021 12:24:24 PM,2,FALSE,25,3/25/2021,,,,,,,,,,
The 9th petition is OYJPPB/017. The petition is between the family of Late Abass Lawal Adekoya and  Commissioner of… https://t.co/2MU0LihEMu,3/25/2021 12:24:00 PM,1,FALSE,25,3/25/2021,,,,,,,,,,
This is Nigeria #EndSARS https://t.co/P9BYg8smzg,3/25/2021 12:22:36 PM,0,FALSE,25,3/25/2021,,,,,,,,,,
"RT @emenike_007: A group of heavily armed scary police officers just stopped me and my brothers @ bodo street new gra port harcourt, embarr…",3/25/2021 12:22:07 PM,2,TRUE,25,3/25/2021,,,,,,,,,,
"RT @cchukudebelu: Even at that, Washington D.C. has forgotten about #EndSARS - and is supplying weapons to the Nigerian Military in contrav…",3/25/2021 12:22:05 PM,22,TRUE,25,3/25/2021,,,,,,,,,,
"RT @Elkrosmediahub: Exactly 5months today. 
Never forget!!

Rest In Peace heroes<U+0001F494>
#LekkiMassacre 
#EndSARS https://t.co/KZHKcy942i",3/25/2021 12:19:37 PM,6957,TRUE,25,3/25/2021,,,,,,,,,,
@frau_uchekadija @onoscoclassics @vanguardngrnews Do you still believe in #EndSARS massacre?,3/25/2021 12:19:36 PM,0,FALSE,25,3/25/2021,,,,,,,,,,
"RT @UncleShinelz: Police brutality : I heard it happened at Osun state... Isn't it time we just go back to the street<U+0001F937><U+0001F3FE><U+200D><U+2642><U+FE0F>
  #EndSARS #EndB…",3/25/2021 12:19:18 PM,22,TRUE,25,3/25/2021,,,,,,,,,,
"#FACEYOURFEAR<U+0001F1F3><U+0001F1EC> #EndSARS
The ultimate enemy of a nation are not the Peaceful protesters,  not the <U+0001F1F3><U+0001F1EC> in the Diaspor… https://t.co/MlEHhH8Tao",3/25/2021 12:16:43 PM,0,FALSE,25,3/25/2021,,,,,,,,,,
"RT @meiklwagner: Singularity - Jon Hopkins, 2018, Domino Records.
On YouTube: https://t.co/TamJ8XBnwx

#FridaysForFuture #Berlin<U+0001F451> #ClimateC…",3/25/2021 12:14:41 PM,11,TRUE,25,3/25/2021,,,,,,,,,,
"@GistReel So upon all the stray bullet wey dey fly during #EndSARS protest, nothing touch this one. <U+0001F62B> ahh Omo",3/25/2021 12:13:08 PM,0,FALSE,25,3/25/2021,,,,,,,,,,
"RT @ChijiokeMishack: After #EndSARS, its now #EndDangoteExploitation https://t.co/ud5J2iQuTv",3/25/2021 12:12:27 PM,1,TRUE,25,3/25/2021,,,,,,,,,,
"RT @NigeriaInfoPH: Peace and Security Practitioner, @WoduNkasi, tells @sparklingoracle that a Police station is now seen as “a symbol of op…",3/25/2021 12:11:58 PM,3,TRUE,25,3/25/2021,,,,,,,,,,
We are LIVE on @bronzefmbenin with Akhigbe Emmanuel discussing updates from the #EndSARS judicial panel of inquiry.… https://t.co/JaKylzPewL,3/25/2021 12:11:54 PM,4,FALSE,25,3/25/2021,,,,,,,,,,
RT @PJah09: To be honest i thought after the #EndSARS protest the kind of music that our artist will be producing will reflect more on the…,3/25/2021 12:10:51 PM,8,TRUE,25,3/25/2021,,,,,,,,,,
"After #EndSARS, its now #EndDangoteExploitation https://t.co/ud5J2iQuTv",3/25/2021 12:09:01 PM,1,FALSE,25,3/25/2021,,,,,,,,,,
"Peace and Security Practitioner, @WoduNkasi, tells @sparklingoracle that a Police station is now seen as “a symbol… https://t.co/G1e9S8E2Zz",3/25/2021 12:08:37 PM,3,FALSE,25,3/25/2021,,,,,,,,,,
@channelstv @AsiwajuTinubu please support us too. #COVID19 and #EndSARS has crippled our business,3/25/2021 12:08:30 PM,0,FALSE,25,3/25/2021,,,,,,,,,,
"RT @samCodeNg: Let's spread this video like wild fire.. Threatening to kill your citizens, this is why we PROTEST!!!!!!! <U+0001F92C> #EndSARS #EndSWA…",3/25/2021 12:08:17 PM,10591,TRUE,25,3/25/2021,,,,,,,,,,
We No Go Gree by G.Burner #EndSARS https://t.co/Y6jZjfGaNe,3/25/2021 12:08:16 PM,0,FALSE,25,3/25/2021,,,,,,,,,,
"If you really think the FG will help you kick start your dreams, then you thought wrong.

NetworkMarketing is the i… https://t.co/cHWjNAUyiS",3/25/2021 12:07:33 PM,0,FALSE,25,3/25/2021,,,,,,,,,,
RT @KemiOlunloyo: Pls stop referring to this young lady Rinu of #endsars as just a social media influencer. I’ve told you to start addressi…,3/25/2021 12:05:07 PM,86,TRUE,25,3/25/2021,,,,,,,,,,
"I'm in the business of building business in the network marketing industry.

DM me to know how you can earn from bu… https://t.co/ZeZklbUf4c",3/25/2021 12:04:56 PM,2,FALSE,25,3/25/2021,,,,,,,,,,
RT @MRCLEMENT_ELECT: @BetAndRest when I go through through your platform and saw all the good work you have been doing in the others life @…,3/25/2021 12:04:43 PM,2,TRUE,25,3/25/2021,,,,,,,,,,
"The panel sitting for today has come to a close by 12:54pm.
#EndSARS #iSabiMyRight #Sorosoke",3/25/2021 12:04:22 PM,0,FALSE,25,3/25/2021,,,,,,,,,,
The ninth petition is the family of Late Abass Lawal Adekoya against the Commissioner of Police Oyo State. The peti… https://t.co/aWoOcstrME,3/25/2021 12:03:33 PM,0,FALSE,25,3/25/2021,,,,,,,,,,
"RT @kwukenkwu: Alaye Media personality of the year <U+0001F927><U+0001F927><U+0001F927><U+0001F927>##

Where was your media presentation when the #LekkiMassacre happened #EndSARS",3/25/2021 12:03:03 PM,1,TRUE,25,3/25/2021,,,,,,,,,,
"RT @SaharaReporters: Five Months After #EndSARS Protest, @PoliceNG Refuse To Release Activist Arrested For Filming Brutality Despite Court…",3/25/2021 12:02:25 PM,574,TRUE,25,3/25/2021,,,,,,,,,,
"RT @iche300: A group of heavily armed scary police officers just stopped me and my brothers @ bodo street new gra port harcourt, embarrasse…",3/25/2021 12:00:58 PM,4,TRUE,25,3/25/2021,,,,,,,,,,
"Banning SARS is not enough, the entire Police Force need a refresher on their duty. AND WE DO NOT WANT SWAT!!… https://t.co/ebrEklvc7r",3/25/2021 12:00:14 PM,0,FALSE,25,3/25/2021,,,,,,,,,,
#EndSARS: We must weed out bad eggs in Nigeria police –Gbajabiamila https://t.co/jiq6523x2n,3/25/2021 12:00:05 PM,0,FALSE,25,3/25/2021,,,,,,,,,,
Mr. Owoade requests from the panel the total sum of money the family has spent on the deceased hospital expenses an… https://t.co/1HmvKqZGsb,3/25/2021 11:59:52 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"AFRICA SOCIETY REALITY 

NIGERIA IS WORST 
#EndSARS 
@DrJoeAbah 
@TeeRomoke 
@IAOkowa 
@UNAIDS 
@HAHayatu… https://t.co/eQIUMruTzH",3/25/2021 11:58:43 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"God bless that #EndSARS movement, a lot of great minds got connected, more to come",3/25/2021 11:58:22 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
How To Survive On 15k Till The End Of The Month. - Read More: https://t.co/Rm8sBUVzTR #EndSARS #EndSARSBrutality,3/25/2021 11:57:37 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"Alaye Media personality of the year <U+0001F927><U+0001F927><U+0001F927><U+0001F927>##

Where was your media presentation when the #LekkiMassacre happened… https://t.co/bxsmtP1LOj",3/25/2021 11:56:07 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
"RT @acefotography: Here is the receipt.

@IkejaElectric @ieServe @NERCNG 

#EndSARS #AstraZeneca #BBNaija https://t.co/6LnXakBo5h",3/25/2021 11:55:45 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
RT @AdefemiGlory: I'll be fighting for survival but every time I hit the road the men on black they all be judging me wrong. #EndSARS,3/25/2021 11:55:35 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
#EndSARS: We must weed out bad eggs in Nigeria police –Gbajabiamila – Punch Newspapers https://t.co/g1dBoWFoYc… https://t.co/jtUtoJqDKR,3/25/2021 11:55:12 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
RT @AdeolaFayehun: I've watched this several times...and I still cry <U+0001F622> We deserve better as a country. This candlelight service took place…,3/25/2021 11:54:28 AM,151,TRUE,25,3/25/2021,,,,,,,,,,
RT @TheICIR: #EndSARS: A witness at the independent panel investigating allegations of human rights violations by the SARS &amp; other units of…,3/25/2021 11:53:14 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
Unity by Oritse Femi #EndSARS https://t.co/RV9w0aAaAp,3/25/2021 11:52:45 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
@OluwakayodeKomo @Camardean @drealgabbi @ChuksUnfiltered @SaharaReporters @MBuhari @AsiwajuTinubu Even an ant in La… https://t.co/FQBnlfTUcB,3/25/2021 11:52:31 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
@BetAndRest when I go through through your platform and saw all the good work you have been doing in the others lif… https://t.co/Ku6feVRGWR,3/25/2021 11:51:23 AM,2,FALSE,25,3/25/2021,,,,,,,,,,
"RT @SomiL0ve: By 2:30am,you are about to get your second wave of sleep, But one conductor and passenger dey for mushin dey fight<U+0001F639><U+0001F639>
#BBNaija…",3/25/2021 11:49:11 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
RT @JullyOlu: Charly Boy aired his opinion about happenings in Nigeria in this new video. From #EndSars to Occupy Nigeria and so many other…,3/25/2021 11:49:05 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
"A group of heavily armed scary police officers just stopped me and my brothers @ bodo street new gra port harcourt,… https://t.co/AkpQc5rEMI",3/25/2021 11:48:04 AM,4,FALSE,25,3/25/2021,,,,,,,,,,
"SOLDIERS COMB ONITSHA FOR CRIMINALS

Me: The One In Sambisa And Core North They Are Yet To Fish But They Can Flex M… https://t.co/S6FGNEgUeR",3/25/2021 11:47:21 AM,2,FALSE,25,3/25/2021,,,,,,,,,,
"A group of heavily armed scary police officers just stopped me and my brothers @ bodo street new gra port harcourt,… https://t.co/mqIX4507WS",3/25/2021 11:45:52 AM,2,FALSE,25,3/25/2021,,,,,,,,,,
"@proterapy @Aso_oluseye @thewritingDJ @rogtvafrica You are more confused.
All the body the Nigerian army recovered… https://t.co/wB8K0n42hn",3/25/2021 11:44:02 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"Here is the receipt.

@IkejaElectric @ieServe @NERCNG 

#EndSARS #AstraZeneca #BBNaija https://t.co/6LnXakBo5h",3/25/2021 11:43:15 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
RT @CmaryCjesus: @System_soccer1 when I go through through your platform and saw all the good work you have been doing in the others life @…,3/25/2021 11:42:48 AM,2,TRUE,25,3/25/2021,,,,,,,,,,
"By 2:30am,you are about to get your second wave of sleep, But one conductor and passenger dey for mushin dey fight<U+0001F639><U+0001F639>
#BBNaija #EndSARS",3/25/2021 11:38:42 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
Charly Boy aired his opinion about happenings in Nigeria in this new video. From #EndSars to Occupy Nigeria and so… https://t.co/ATlFUphskK,3/25/2021 11:37:43 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
"@ulxma Nothing, absolutely Nothing is ever presented well in Nigeria except #EndSARS",3/25/2021 11:37:21 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"RT @DrOlufunmilayo: For Jimoh #EndSARS
For Ifeoma #EndSARS
For Ayomide #EndSARS
For chijioke #EndSARS
For Tina #EndSARS
For Kolade #EndSARS…",3/25/2021 11:36:24 AM,5713,TRUE,25,3/25/2021,,,,,,,,,,
RT @Icekid26168526: if you have a heart retweet this pic #EndSARS #BuhariMustGo #mrmacaroni https://t.co/IlW5X5q2iE,3/25/2021 11:35:26 AM,3475,TRUE,25,3/25/2021,,,,,,,,,,
"Justice must be served!
Victims of police brutality must get access to Justice.

#EndPoliceBrutality 
#EndSARS… https://t.co/UFfx4BVdSv",3/25/2021 11:33:42 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
RT @OmoIyaPeju: Charly Boy aired his opinion about happenings in Nigeria in this new video. From #EndSars to Occupy Nigeria and so many oth…,3/25/2021 11:33:37 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
"RT @meiklwagner: Just Be Good To Me ( Extended HQ version) - The S.O.S. Band, 1983, Tabu Records.
On YouTube: https://t.co/ZDJ2Znyym9

#val…",3/25/2021 11:32:55 AM,12,TRUE,25,3/25/2021,,,,,,,,,,
RT @harry_eze1: when I go through through your platform and saw all the good work you have been doing in the others life @bet9ja123 I said…,3/25/2021 11:32:46 AM,2,TRUE,25,3/25/2021,,,,,,,,,,
Charly Boy aired his opinion about happenings in Nigeria in this new video. From #EndSars to Occupy Nigeria and so… https://t.co/JqpYBMhvhq,3/25/2021 11:32:41 AM,6,FALSE,25,3/25/2021,,,,,,,,,,
"@IkejaElectric can you kindly confirm the tariff plan for electricity as at today? 

I recharged =N=10,000 today an… https://t.co/SDMMq28GEg",3/25/2021 11:32:40 AM,3,FALSE,25,3/25/2021,,,,,,,,,,
when I go through through your platform and saw all the good work you have been doing in the others life @bet9ja123… https://t.co/Vul4KxlASM,3/25/2021 11:32:34 AM,2,FALSE,25,3/25/2021,,,,,,,,,,
"I hated that #EndSars period.
Bro, I couldn’t sleep well for days.",3/25/2021 11:32:10 AM,6,FALSE,25,3/25/2021,,,,,,,,,,
RT @FELASTORY: Nigerian Army female officer assaults female civilian in her office in the presence of her daughter. Nigerian Army call your…,3/25/2021 11:30:50 AM,2,TRUE,25,3/25/2021,,,,,,,,,,
"RT @onelifeng: The officials went to their home, in the process of using guns to ransack their belongings, a shot was accidentally fired wh…",3/25/2021 11:30:38 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
"Doctor! Doctor! - Thompson Twins, 1984, Arista Records.
On YouTube: https://t.co/fKaTho0wc1

#FridaysForFuture… https://t.co/Ouxyh2SQlt",3/25/2021 11:30:33 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"Corruption,impunity and extra judicial killings gets worse after the aborted #Endsars as @MaziNnamdiKanu warned,it… https://t.co/cK3Q4wdWsm",3/25/2021 11:29:45 AM,96,FALSE,25,3/25/2021,,,,,,,,,,
"Our prestigious army lied until the bodies were exhumed, and we think they couldn't have done same for #EndSARS Oct… https://t.co/sI4cU6pwlq",3/25/2021 11:26:28 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"RT @onelifeng: Mr. Owoade's son, Adewale Owoade a student of Grace Polytechnic was was alleged  by a lady to have stolen bulk of her rechar…",3/25/2021 11:25:24 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
"The officials went to their home, in the process of using guns to ransack their belongings, a shot was accidentally… https://t.co/CkmiPLYOce",3/25/2021 11:24:32 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
"Mr. Owoade's son, Adewale Owoade a student of Grace Polytechnic was was alleged  by a lady to have stolen bulk of h… https://t.co/uBoPE4A0Pm",3/25/2021 11:24:31 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
